date,global-100,global-esg,global-green-property,global-infrastructure,hedged-global-100,global-esg-nzd-hedged,hedged-global-infrastructure,kernel-balanced-fund,kernel-cash-plus-fund,kernel-high-growth-fund,kernel-march-2027-nz-bond-fund,kernel-march-2029-nz-bond-fund,kernel-nz-bond-fund,nz-20,nz-50-esg-tilted,nz-property,emerging-markets,nz-small-mid-cap-opportunities,sp-500-nzd-hedged,sp-500-unhedged,global-clean-energy,global-dividend-aristocrats,kernel-us-bond-fund
2021-06-14,0.01298701298701288,,,0.013565891472868241,,,,,,,,,,-0.0025062656641604564,,0.00843881856540074,,0.010101010101010166,,,,0.0,
2021-06-16,0.0,,,-0.0019120458891013214,,,,,,,,,,0.0,,-0.008368200836820106,,0.0,,,,0.0,
2021-06-21,0.012820512820512775,,0.0040000000000000036,0.003831417624521105,,,,,,,,,,-0.007537688442211032,,-0.012658227848101222,,0.0,,,0.010000000000000009,-0.0040000000000000036,
2021-06-23,-0.006329113924050667,,-0.05179282868525892,-0.01717557251908397,,,,,,,,,,0.0075949367088608,,0.004273504273504258,,0.0,,,0.0,-0.012048192771084376,
2021-06-28,0.00849256900212314,,-0.008403361344537785,0.005825242718446644,,,,,,,,,,0.005025125628140614,,0.0,,0.0,,,0.02970297029702973,0.004065040650406582,
2021-06-30,0.008421052631578885,,-0.008474576271186418,-0.0019305019305019266,,,,,,,,,,0.0024999999999999467,,0.004255319148936065,,0.010000000000000009,,,0.0,0.0,
2021-07-01,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,
2021-07-05,0.008350730688935215,,0.012820512820512775,0.011605415860735047,,,,,,,,,,0.009975062344139696,,0.04661016949152552,,0.00990099009900991,,,0.0,0.0,
2021-07-07,0.0041407867494824835,,0.00843881856540074,-0.003824091778202643,,,,,,,,,,-0.007407407407407418,,-0.012145748987854255,,0.0,,,0.009615384615384581,-0.020242914979757054,
2021-07-12,0.006185567010309256,,0.025104602510460206,0.007677543186180413,,,,,,,,,,0.0024875621890547706,,0.008196721311475308,,-0.009803921568627416,,,-0.00952380952380949,0.012396694214876103,
2021-07-14,-0.002049180327868827,,-0.008163265306122436,-0.015238095238095273,,,,,,,,,,-0.00496277915632759,,-0.008130081300813052,,-0.004950495049504955,,,-0.028846153846153855,-0.01632653061224487,
2021-07-19,-0.01642710472279263,,-0.020576131687242816,-0.003868471953578312,,,,,,,,,,-0.0024937655860348684,-0.010000000000000009,-0.008196721311475419,,-0.00497512437810943,,,-0.02970297029702973,-0.012448132780082943,
2021-07-21,0.016701461377870652,,0.021008403361344463,0.003883495145631022,,,,,,,,,,0.004999999999999893,0.010101010101010166,-0.004132231404958664,,0.0,,,0.04081632653061229,0.012605042016806678,
2021-07-26,0.010266940451745477,,0.0,0.0,,,,,,,,,,-0.00497512437810943,-0.010000000000000009,0.008298755186721962,,0.0,,,-0.019607843137254943,0.0,
2021-07-28,0.0060975609756097615,,0.004115226337448652,0.015473887814313247,,,,,,,,,,-0.007499999999999951,0.0,-0.008230452674897082,,-0.0050000000000000044,,,0.020000000000000018,0.016597510373443924,
2021-07-31,-0.014141414141414121,,0.0,-0.011428571428571455,,,,,,,,,,0.0,0.0,-0.008298755186721962,,-0.005025125628140725,,,-0.009803921568627416,-0.008163265306122436,
2021-08-02,0.002049180327868827,,0.0,0.005780346820809301,,,,,,,,,,0.012594458438287104,0.0,0.0,,0.0,,,0.0,0.0,
2021-08-04,-0.004089979550102263,,0.0,-0.007662835249042099,,,,,,,,,,0.00746268656716409,0.010101010101010166,0.008368200836819994,,0.005050505050504972,,,0.00990099009900991,-0.016460905349794275,
2021-08-09,0.010266940451745477,,0.004098360655737654,0.0019305019305020377,,,,,,,,,,-0.007407407407407418,-0.010000000000000009,-0.008298755186721962,,-0.005025125628140725,,,0.009803921568627416,0.01673640167364021,
2021-08-11,-0.004065040650406471,,-0.004081632653061273,0.0,,,,,,,,,,0.0024875621890547706,0.010101010101010166,0.01673640167364021,,0.005050505050504972,,,-0.009708737864077666,0.004115226337448652,
2021-08-16,0.012244897959183598,,0.008196721311475308,0.009633911368015502,,,,,,,,,,-0.002481389578163795,-0.010000000000000009,0.008230452674897082,,0.0,,,-0.02941176470588236,0.0,
2021-08-18,0.0040322580645162365,,-0.008130081300813052,0.011450381679389388,,,,,,,,,,0.004975124378109541,0.0,-0.01632653061224487,,-0.02010050251256279,,,0.02020202020202011,0.008196721311475308,
